决策时刻,主玩家队伍,主玩家角色,主玩家位置X,主玩家位置Y,主玩家位置Z,主玩家武器偏航角,主玩家武器俯仰角,主玩家速度X,主玩家速度Y,主玩家速度Z,主玩家速度大小,主玩家相机X坐标,主玩家相机Y坐标,主玩家相机Z坐标,主玩家视野范围,主玩家开镜状态,主玩家Buff数量,当前已追踪玩家数量,敌方玩家数量,队友玩家数量,敌人平均距离,队友平均距离,10米内敌人数,20米内敌人数,10米内队友数,20米内队友数,最近敌人队伍,最近敌人角色,最近敌人距离,最近敌人相对位置X,最近敌人相对位置Y,最近敌人相对位置Z,最近敌人位置X,最近敌人位置Y,最近敌人位置Z,最近敌人武器偏航角,最近敌人武器俯仰角,最近敌人速度X,最近敌人速度Y,最近敌人速度Z,最近敌人速度大小,最近敌人相机X坐标,最近敌人相机Y坐标,最近敌人相机Z坐标,最近敌人视野范围,最近敌人开镜状态,最近敌人Buff数量,最近队友队伍,最近队友角色,最近队友距离,最近队友相对位置X,最近队友相对位置Y,最近队友相对位置Z,最近队友位置X,最近队友位置Y,最近队友位置Z,最近队友武器偏航角,最近队友武器俯仰角,最近队友速度X,最近队友速度Y,最近队友速度Z,最近队友速度大小,最近队友相机X坐标,最近队友相机Y坐标,最近队友相机Z坐标,最近队友视野范围,最近队友开镜状态,最近队友Buff数量,has_recent_enemy,has_recent_teammate,has_main_player_pose,主到敌人水平距离,主到敌人三维距离_重算,主到敌人高度差,主玩家朝向_敌人夹角,主玩家俯仰_敌人夹角,主到队友水平距离,主到队友三维距离_重算,主到队友高度差,主玩家朝向_队友夹角,主玩家俯仰_队友夹角,最近敌人距离_除以_敌人平均距离,最近队友距离_除以_队友平均距离,10米压力差_敌减队,20米压力差_敌减队,敌我数量差,敌我数量比,主玩家是否静止,最近敌人是否静止,最近队友是否静止,主敌速度差,主队速度差,主敌视野差,主玩家Buff数量_x_敌方玩家数量,主玩家Buff数量_x_10米内敌人数
19.95,1,露娜,6743.3,-219.5,-4493.9,352.2,348.4,3.7,0.2,-0.9,3.8131351929875237,6743.3,-218.8,-4493.9,90.0,1.0,0,18,0,2,155.5869210338427,80.30031636500249,0,0,0,0,4.0,MISSING,29.460397144899385,0.6000000000000227,0.0,-0.4000000000005457,3783.2,-198.7,-4510.8,166.4,349.1,0.0,0.0,0.0,1.0295630140987,3783.2,-198.0,-4510.8,90.0,0.0,0,1.0,蛊,77.48354664056103,11.199999999999818,5.099999999999994,76.5,6754.5,-214.4,-4417.4,133.0,2.9,-5.1,0.0,5.4,7.427651041883968,6754.5,-213.8,-4417.4,99.1,0.0,0,1,1,1,13.793114224133692,25.09342543376652,-0.4000000000005457,63.69999999999999,321.9144148448269,12.306502346320658,77.48354664056103,76.5,32.28248589734744,267.5388349615656,0.2036030818756888,0.964922059439493,0,0,-2,0.0,0.0,0.0,0.0,0.11973473589822986,-3.6145158488964446,0.0,0,0
20.0,4,UNKNOWN_ROLE_30008,3812.3,-247.0,-4635.5,143.7,351.5,0.0,0.0,0.0,0.0,3812.3,-246.4,-4635.5,120.0,1.0,2,20,13,2,154.9369061931269,5.534723864579602,0,3,2,2,8.0,疾风,12.140016474453299,-3.200000000000273,-0.5,11.699999999999818,3809.1,-247.5,-4623.8,88.5,354.2,0.0,0.0,0.0,0.0,3809.1,-247.5,-4623.8,104.8,0.0,3,4.0,骇爪,2.7784887978898563,-2.400000000000091,0.0,-1.3999999999996362,3809.9,-247.0,-4636.9,127.9,359.3,0.0,0.0,0.0,0.0,3809.9,-246.4,-4636.9,120.0,0.0,1,1,1,1,3.238826948140599,12.140016474453299,11.699999999999818,45.18065915051949,276.97330265518264,2.400000000000091,2.7784887978898563,-1.3999999999996362,36.30000000000001,381.75643716352187,0.07835458169870077,0.5020103741166319,-2,1,11,4.333333333333333,1.0,1.0,1.0,0.0,0.0,15.200000000000003,26,0
20.0,8,骇爪,3627.4,-245.8,-4719.6,72.1,357.8,0.2,0.6,0.7,0.9433981132056604,3627.4,-245.2,-4719.6,99.0,1.0,0,19,8,2,397.1550496032687,2.403594375451097,0,0,2,2,3.0,银翼,203.61780374024252,174.5999999999999,3.6000000000000227,-104.69999999999982,3802.0,-242.2,-4824.3,252.8,7.4,-0.6,0.0,-0.3,0.6708203932499369,3802.1,-242.2,-4824.3,90.0,0.0,0,8.0,红狼,0.9848857801792746,0.5,-0.5999999999999943,-0.5999999999994543,3627.9,-246.4,-4720.2,246.5,338.2,-0.0,0.0,-0.1,0.1,3627.9,-245.9,-4720.2,95.0,0.0,0,1,1,1,174.63710945844232,203.61780374024252,-104.69999999999982,70.91881108667334,388.74390673350473,0.7810249675906611,0.9848857801792746,-0.5999999999994543,122.29442890773453,395.33223647306824,0.5126909602273547,0.40975540225851764,-2,-2,6,2.6666666666666665,0.0,0.0,1.0,0.27257771995572344,0.8433981132056604,9.0,0,0
20.0,3,骇爪,3768.5,-233.4,-4347.6,56.2,335.6,0.0,0.0,0.0,0.0,3768.5,-233.0,-4347.6,110.0,1.0,0,20,15,2,218.6138143938025,12.134267905201405,0,0,1,2,6.0,红狼,54.27504030399251,43.5,3.200000000000017,32.30000000000018,3812.0,-230.2,-4315.3,331.9,10.5,0.0,0.0,0.0,0.0,3811.9,-229.6,-4315.6,115.0,0.0,0,3.0,蝶,5.032891812865392,-1.800000000000182,0.0,4.700000000000728,3766.7,-233.4,-4342.9,82.6,3.6,0.4,0.0,2.7,2.7294688127912363,3766.7,-233.0,-4342.9,120.0,0.0,0,1,1,1,43.61754234250252,54.27504030399251,32.30000000000018,51.99271644215517,299.07902568441585,1.800000000000182,5.032891812865392,4.700000000000728,123.8,266.5557767306312,0.2482690330183048,0.4147668283068006,-1,-2,13,5.0,1.0,1.0,0.0,0.0,-2.7294688127912363,-5.0,0,0
20.0,7,蜂医,6513.0,-221.2,-4712.6,311.7,358.2,5.5,0.0,-6.2,8.287943049997388,6513.0,-220.6,-4712.6,90.0,1.0,0,16,8,2,293.9649524707088,48.6783515784425,0,0,0,0,5.0,露娜,250.8744706023317,210.60000000000036,12.0,135.80000000000018,6723.6,-209.2,-4576.8,351.6,354.0,3.6,-0.1,-0.5,3.6359317925395684,6723.6,-208.6,-4576.8,90.0,0.0,0,7.0,露娜,39.73977856002723,-35.0,5.5,18.0,6478.0,-215.7,-4694.6,316.2,13.6,0.0,0.0,0.0,0.0,6478.0,-215.1,-4694.6,90.0,0.0,0,1,1,1,210.94160329342373,250.8744706023317,135.80000000000018,51.561190433689035,325.4273726854293,35.42950747611375,39.73977856002723,18.0,140.630590100419,331.26710359319776,0.8534162609991043,0.8163747799879533,0,0,6,2.6666666666666665,0.0,0.0,1.0,4.652011257457819,8.287943049997388,0.0,0,0
20.0,2,蜂医,6964.2,-220.5,-4699.4,102.9,339.9,-4.6,0.0,-0.2,4.604345773288535,6964.2,-219.9,-4699.4,120.0,1.0,0,18,13,2,274.56749103899017,76.92940506643481,0,0,0,0,6.0,红狼,48.801331949035486,4.400000000000546,-0.5,48.599999999999454,6968.6,-221.0,-4650.8,93.3,347.9,0.0,0.0,0.0,0.0,6968.6,-221.0,-4650.8,90.0,0.0,0,2.0,蜂医,74.34258537339103,-18.899999999999636,0.0,71.89999999999964,6945.3,-220.5,-4627.5,121.4,350.3,-1.9,0.0,3.3,3.807886552931954,6945.3,-219.9,-4627.5,90.0,0.0,8,1,1,1,4.428317965097448,48.801331949035486,48.599999999999454,109.38307369289646,255.10628049794386,18.899999999999636,74.34258537339103,71.89999999999964,77.1,264.6278718113902,0.17773892955923692,0.966374110253292,0,0,11,4.333333333333333,0.0,1.0,0.0,4.604345773288535,0.796459220356581,30.0,0,0
20.0,3,骇爪,3693.3,-250.3,-4521.3,48.6,0.0,0.0,0.0,0.0,0.0,3693.3,-249.7,-4521.3,90.0,1.0,13,20,17,2,247.8117228868914,2.031806725741345,0,0,2,2,5.0,骇爪,162.75653596706937,149.0999999999999,2.8000000000000114,65.19999999999982,3842.4,-247.5,-4456.1,142.9,0.0,0.0,0.0,0.0,0.0,3842.4,-246.8,-4456.1,90.0,0.0,13,3.0,疾风,1.6552945357246078,-1.5,0.0,0.6999999999998181,3691.8,-250.3,-4520.6,16.5,0.0,0.0,0.0,0.0,0.0,3691.8,-249.7,-4520.6,90.0,0.0,16,1,1,1,149.1262887622433,162.75653596706937,65.19999999999982,47.52414937920872,23.615589646445127,1.5,1.6552945357246078,0.6999999999998181,131.4,25.016893478094318,0.6567749663778265,0.814690942181344,-2,-2,15,5.666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,221,0
19.95,6,无名,3353.5,-159.2,-7748.8,242.4,349.9,-0.1,0.0,-0.1,0.14142135623730953,3353.5,-158.5,-7748.8,95.0,1.0,12,15,13,1,368.02510658402775,35.57218014122855,0,0,0,0,1.0,比特,200.4641115012861,0.40000000000009095,8.099999999999994,-200.30000000000018,3353.9,-151.1,-7949.1,150.2,345.1,-6.7,0.0,4.2,7.907591289387685,3353.9,-150.4,-7949.1,90.0,0.0,0,6.0,无名,35.57218014122855,-6.800000000000182,-10.5,33.30000000000018,3346.7,-169.7,-7715.5,6.0,353.6,7.6,0.0,0.8,7.64198926981712,3346.7,-169.0,-7715.5,104.8,0.0,0,1,1,1,8.109870529176158,200.4641115012861,-200.30000000000018,155.22712457816192,437.5814393792641,12.509596316428539,35.57218014122855,33.30000000000018,5.327862653164857,280.48936948704113,0.5447022714346148,1.0,0,0,12,6.5,1.0,0.0,0.0,-7.766169933150376,-7.500567913579811,5.0,156,0
20.0,4,UNKNOWN_ROLE_30008,3819.0,-247.0,-4626.0,231.9,347.6,0.0,0.0,0.0,0.0,3819.0,-246.4,-4626.0,120.0,1.0,1,20,13,2,158.820618528151,6.7678584204814785,0,2,2,2,5.0,无名,11.594395197680706,-9.099999999999909,-5.900000000000006,4.100000000000364,3809.9,-252.9,-4621.9,68.0,358.7,0.9,0.0,2.3,2.4698178070456938,3809.9,-252.5,-4621.9,90.8,0.0,0,4.0,骇爪,4.8041648597858995,-0.1999999999998181,0.0,-4.800000000000182,3818.8,-247.0,-4630.8,195.9,359.4,0.0,0.0,0.0,0.0,3818.8,-246.4,-4630.8,120.0,0.0,0,1,1,1,10.845275469069396,11.594395197680706,4.100000000000364,18.94257514288472,326.8911619343801,0.1999999999998181,4.8041648597858995,-4.800000000000182,51.900000000000006,435.21405596961347,0.07300308552586073,0.7098500827451,-2,0,11,4.333333333333333,1.0,0.0,1.0,-2.4698178070456938,0.0,29.200000000000003,13,0
20.0,4,威龙,6631.3,-218.2,-4549.7,323.4,354.4,-2.1,0.0,1.8,2.7658633371878665,6631.3,-217.6,-4549.7,82.9,1.0,0,16,11,2,164.68293757901012,6.471031393077739,0,0,2,2,7.0,蝶,71.90500677977838,69.19999999999982,19.5,1.199999999999818,6700.5,-198.7,-4548.5,262.0,347.6,5.0,0.0,-1.0,5.0990195135927845,6700.5,-198.1,-4548.5,105.0,0.0,0,4.0,疾风,6.082762530298219,6.0,0.0,-1.0,6637.3,-218.2,-4550.7,342.7,360.0,0.0,0.0,0.0,0.0,6637.3,-217.6,-4550.7,90.0,0.0,0,1,1,1,71.89499287154825,71.90500677977838,1.199999999999818,52.33740678572428,353.4437643995905,6.0,6.082762530298219,-1.0,36.60000000000002,363.8623222080256,0.4366269380231357,0.939998921471025,-2,-2,9,3.6666666666666665,0.0,0.0,1.0,-2.333156176404918,2.7658633371878665,-22.099999999999994,0,0
20.0,2,蜂医,6969.9,-220.1,-4651.6,124.1,348.3,0.0,0.0,0.0,0.0,6969.9,-220.2,-4651.6,120.0,1.0,0,18,14,2,229.87639710197433,2.1152491991547393,3,3,2,2,6.0,红狼,1.9442222095228163,-0.3999999999996362,0.09999999999999432,1.9000000000005457,6969.5,-220.0,-4649.7,164.1,10.9,0.0,0.0,0.1,0.1,6969.5,-220.1,-4649.7,90.0,0.0,0,2.0,蝶,0.8246211251236644,-0.1999999999998181,0.0,0.8000000000001819,6969.7,-220.1,-4650.8,152.8,355.7,-0.1,0.0,0.6,0.6082762530298219,6969.7,-220.1,-4650.8,90.0,0.0,0,1,1,1,0.41231056256141174,1.9442222095228163,1.9000000000005457,41.86375653206204,270.5436678354475,0.1999999999998181,0.8246211251236644,0.8000000000001819,55.900000000000006,272.3362434679112,0.008457685234471242,0.38984585147375816,1,1,12,4.666666666666667,1.0,1.0,0.0,-0.1,-0.6082762530298219,30.0,0,0
20.0,8,骇爪,3597.9,-239.9,-4403.1,218.8,2.3,0.0,0.0,0.0,0.0,3597.9,-240.0,-4403.1,95.2,1.0,0,41,5,2,284.71540416228754,3.878575281942469,0,0,2,2,2.0,UNKNOWN_ROLE_50003,218.68292114383337,204.5,52.900000000000006,56.600000000000364,3802.4,-187.0,-4346.5,187.9,350.0,-2.3,0.0,-0.3,2.3194827009486403,3802.4,-186.4,-4346.5,90.0,0.0,2,8.0,比特,2.4083189157585347,-1.599999999999909,0.0,1.800000000000182,3596.3,-239.9,-4401.3,296.7,342.3,0.0,0.0,0.0,0.0,3596.3,-240.0,-4401.3,95.2,0.0,0,1,1,1,211.2312950298795,218.68292114383337,56.600000000000364,155.70333615654175,12.700188562261665,1.599999999999909,2.4083189157585347,1.800000000000182,38.80000000000001,46.0664606634343,0.7680754815049778,0.6209287536511087,-2,-2,3,1.6666666666666667,1.0,0.0,1.0,-2.3194827009486403,0.0,5.200000000000003,0,0
20.0,6,疾风,6684.2,-198.7,-4549.9,101.2,350.6,0.0,0.0,0.0,0.0,6684.2,-198.1,-4549.9,120.0,1.0,6,19,12,2,188.50160551222461,14.244725294279789,0,0,0,2,4.0,露娜,31.995468429138516,28.300000000000182,0.8999999999999773,14.899999999999636,6712.5,-197.8,-4535.0,260.3,345.6,-0.6,-1.1,3.6,3.811823710509184,6712.5,-197.2,-4535.0,104.8,0.0,4,6.0,银翼,12.715738279784844,6.199999999999818,0.19999999999998863,11.099999999999454,6690.4,-198.5,-4538.8,91.6,359.9,-1.2,1.5,3.6,4.080441152620633,6690.4,-197.9,-4538.8,104.8,0.0,5,1,1,1,28.314307337457688,31.995468429138516,14.899999999999636,99.37848664839896,322.84505186434865,6.203224967708147,12.715738279784844,11.099999999999454,99.35238973400544,289.7986023081166,0.16973578735414835,0.8926629343207527,0,-2,10,4.0,1.0,0.0,0.0,-3.811823710509184,-4.080441152620633,15.200000000000003,72,0
20.0,4,UNKNOWN_ROLE_30008,3817.2,-247.0,-4628.1,252.3,353.2,-0.1,0.0,-0.2,0.223606797749979,3817.2,-246.4,-4628.1,120.0,1.0,16,20,13,2,156.5138182919163,24.546152155494777,1,2,0,0,8.0,红狼,6.809552114493245,-5.899999999999636,0.0,3.4000000000005457,3811.3,-247.0,-4624.7,334.0,349.2,1.1,0.0,0.5,1.2083045973594573,3811.3,-246.4,-4624.7,77.3,0.0,0,4.0,骇爪,20.35313243704721,-18.399999999999636,0.0,-8.699999999999818,3798.8,-247.0,-4636.8,65.4,358.8,2.6,0.0,-1.2,2.863564212655271,3798.8,-246.4,-4636.8,120.0,0.0,3,1,1,1,5.899999999999636,6.809552114493245,3.4000000000005457,72.30000000000001,323.246391832193,18.399999999999636,20.35313243704721,-8.699999999999818,72.30000000000001,378.5060059699027,0.04350767356395744,0.8291781256839909,1,2,11,4.333333333333333,1.0,0.0,0.0,-0.9846977996094783,-2.639957414905292,42.7,208,16
20.0,7,银翼,3829.5,-248.0,-4576.0,22.2,351.8,0.0,0.0,0.0,0.0,3829.5,-247.5,-4576.0,110.0,1.0,0,19,13,1,218.9519321512206,3.11448230047956,0,0,1,1,5.0,疾风,85.28651710557794,-81.30000000000018,-4.900000000000006,-25.300000000000182,3748.2,-252.9,-4601.3,109.6,358.3,0.0,0.0,0.0,0.0,3748.2,-252.5,-4601.3,89.0,0.0,1,7.0,银翼,3.11448230047956,2.099999999999909,0.0,-2.300000000000182,3831.6,-248.0,-4578.3,173.0,352.5,0.0,0.0,0.0,0.0,3831.6,-248.0,-4578.3,110.0,0.0,1,1,1,1,81.44752912151498,85.28651710557794,-25.300000000000182,161.2490788895327,369.0563324406365,2.099999999999909,3.11448230047956,-2.300000000000182,22.19999999999999,399.4025622025033,0.3895216464528582,1.0,-1,-1,12,6.5,1.0,1.0,1.0,0.0,0.0,21.0,0,0
20.0,3,骇爪,3693.3,-250.3,-4521.3,48.6,0.0,0.0,0.0,0.0,0.0,3693.3,-249.7,-4521.3,90.0,1.0,13,20,17,2,247.8117228868914,2.031806725741345,0,0,2,2,5.0,骇爪,162.75653596706937,149.0999999999999,2.8000000000000114,65.19999999999982,3842.4,-247.5,-4456.1,142.9,0.0,0.0,0.0,0.0,0.0,3842.4,-246.8,-4456.1,90.0,0.0,13,3.0,疾风,1.6552945357246078,-1.5,0.0,0.6999999999998181,3691.8,-250.3,-4520.6,16.5,0.0,0.0,0.0,0.0,0.0,3691.8,-249.7,-4520.6,90.0,0.0,16,1,1,1,149.1262887622433,162.75653596706937,65.19999999999982,47.52414937920872,23.615589646445127,1.5,1.6552945357246078,0.6999999999998181,131.4,25.016893478094318,0.6567749663778265,0.814690942181344,-2,-2,15,5.666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,221,0
20.0,4,威龙,6591.0,-219.5,-4555.7,188.5,351.6,-6.2,0.2,-0.9,6.268173577685928,6591.0,-218.9,-4555.7,104.8,1.0,3,16,5,2,194.9287606354336,28.845272433821364,0,0,0,0,1.0,疾风,132.43881606236195,-0.1999999999998181,-3.1999999999999886,-132.40000000000055,6590.8,-222.7,-4688.1,48.9,344.9,4.7,0.0,5.4,7.158910531638177,6590.8,-222.0,-4688.1,110.6,0.0,2,4.0,露娜,26.241379536906596,19.0,0.0,18.099999999999454,6610.0,-219.5,-4537.6,216.5,357.6,-1.4,0.0,-1.0,1.7204650534085253,6610.0,-218.9,-4537.6,120.0,0.0,4,1,1,1,3.206243908376257,132.43881606236195,-132.40000000000055,77.92366562500587,440.2127768376408,19.0,26.241379536906596,18.099999999999454,171.5,307.98965201557803,0.6794216288588437,0.9097289546185157,0,0,3,1.6666666666666667,0.0,0.0,0.0,-0.8907369539522483,4.547708524277403,-5.799999999999997,15,0
20.0,6,威龙,3506.7,-166.6,-7992.8,132.9,332.4,2.8,-0.0,2.2,3.560898762952971,3506.7,-165.9,-7992.8,89.9,1.0,9,13,9,1,250.76938536986796,195.39675022886135,0,0,0,0,4.0,露娜,135.52110536739352,88.60000000000036,5.5,102.40000000000055,3595.3,-161.1,-7890.4,310.2,353.1,0.0,0.0,0.0,0.0,3595.3,-160.5,-7890.4,90.0,0.0,2,6.0,红狼,195.39675022886135,-162.79999999999973,5.799999999999983,107.90000000000055,3343.9,-160.8,-7884.9,166.3,350.1,-3.8,-0.9,0.9,4.007492981902775,3343.9,-160.2,-7884.9,105.2,0.0,0,1,1,1,88.77054691731973,135.52110536739352,102.40000000000055,129.34782237131066,283.3220127490138,162.90328419034378,195.39675022886135,107.90000000000055,45.059612831770636,298.8812531692799,0.5404212526481612,1.0,0,0,8,4.5,0.0,1.0,0.0,3.560898762952971,-0.4465942189498042,-0.09999999999999432,81,0
20.0,5,蜂医,6756.2,-218.2,-4526.2,309.6,354.1,5.2,0.0,-2.9,5.953990258641679,6756.2,-217.6,-4526.2,120.0,1.0,5,18,3,2,25.57495775762625,24.31921502438877,0,1,1,1,1.0,威龙,10.314068062602828,-0.1999999999998181,-0.5,-10.300000000000182,6756.0,-218.7,-4536.5,34.1,356.9,-1.4,0.0,-0.9,1.6643316977093237,6756.0,-218.1,-4536.5,90.9,0.0,10,5.0,乌鲁鲁,8.360023923410926,1.0,0.0,8.300000000000182,6757.2,-218.2,-4517.9,158.0,358.6,0.0,0.0,0.0,0.0,6757.2,-217.5,-4517.9,77.3,0.0,14,1,1,1,0.5385164807133829,10.314068062602828,-10.300000000000182,61.40140948633393,441.1071210213111,1.0,8.360023923410926,8.300000000000182,50.39999999999998,270.96999230821416,0.4032877848850896,0.343762079286975,-1,0,1,1.0,0.0,0.0,1.0,4.289658560932355,5.953990258641679,29.099999999999994,15,0
20.0,4,UNKNOWN_ROLE_30008,3811.4,-247.0,-4627.6,89.0,359.3,0.0,0.0,0.0,0.0,3811.4,-246.4,-4627.6,67.4,1.0,1,20,13,2,161.3149882473091,13.993945965096938,0,0,0,2,8.0,疾风,34.20423950331329,-9.700000000000273,0.0,32.80000000000018,3801.7,-247.0,-4594.8,177.1,0.0,0.0,0.0,0.0,0.0,3801.7,-246.4,-4595.2,24.2,0.0,0,4.0,蝶,13.301503674397077,-12.200000000000273,0.0,-5.299999999999272,3799.2,-247.0,-4632.9,56.8,0.6,0.0,0.0,0.0,0.0,3799.5,-246.4,-4633.1,40.0,0.0,1,1,1,1,9.700000000000273,34.20423950331329,32.80000000000018,91.0,285.7746189739654,12.200000000000273,13.301503674397077,-5.299999999999272,91.0,382.78139068260435,0.2120338591902904,0.9505184390144911,0,-2,11,4.333333333333333,1.0,1.0,1.0,0.0,0.0,43.2,13,0
20.0,6,无名,3383.9,-169.9,-7822.2,185.1,0.1,0.2,-0.2,-2.0,2.0199009876724157,3383.9,-169.2,-7822.2,31.9,1.0,0,15,13,1,336.1178064647904,1.8466185312622971,0,0,1,1,1.0,红狼,44.65892967817298,3.599999999999909,1.0999999999999943,-44.5,3387.5,-168.8,-7866.7,111.2,359.0,-2.5,0.0,-0.9,2.6570660511172846,3387.2,-168.2,-7866.8,84.0,0.0,0,6.0,无名,1.8466185312622971,-0.900000000000091,-0.19999999999998863,-1.6000000000003638,3383.0,-170.1,-7823.8,264.5,353.9,-0.1,0.0,-1.4,1.40356688476182,3383.0,-169.7,-7823.8,104.8,0.0,3,1,1,1,3.764306044943654,44.65892967817298,-44.5,168.10917670801348,85.26479539356237,0.921954445729375,1.8466185312622971,-1.6000000000003638,7.428807709149623,60.14852776157414,0.13286689612753727,1.0,-1,-1,12,6.5,0.0,0.0,0.0,-0.6371650634448689,0.6163341029105958,-52.1,0,0
20.0,8,骇爪,3625.4,-249.3,-4719.0,250.3,351.0,-2.3,0.0,-2.6,3.4713109915419564,3625.4,-248.7,-4719.0,99.0,1.0,0,19,8,2,401.54612429302273,4.318643276461184,0,0,2,2,3.0,银翼,230.86664982192644,208.5999999999999,4.900000000000006,-98.80000000000018,3834.0,-244.4,-4817.8,221.5,352.7,-0.1,0.1,-0.1,0.17320508075688776,3834.0,-244.4,-4817.8,90.0,0.0,0,8.0,比特,3.397057550292729,1.5,2.0,-2.300000000000182,3626.9,-247.3,-4721.3,54.1,341.6,0.0,0.0,0.0,0.0,3626.9,-247.3,-4721.3,120.0,0.0,0,1,1,1,208.65754239902273,230.86664982192644,-98.80000000000018,111.04562655657628,376.33770165598,2.5,3.397057550292729,-2.300000000000182,162.830102354156,393.61405596961345,0.5749442862346112,0.7866029520910955,-2,-2,6,2.6666666666666665,0.0,1.0,1.0,3.2981059107850688,3.4713109915419564,9.0,0,0
20.0,1,威龙,6554.3,-222.8,-4622.1,282.5,356.2,-0.7,0.0,-6.7,6.736467917239716,6554.3,-222.2,-4622.1,15.7,1.0,0,18,9,2,213.9028268595973,61.818513497728716,0,0,0,0,6.0,疾风,148.03168579733182,126.0,-0.29999999999998295,-77.69999999999982,6680.3,-223.1,-4699.8,41.8,354.8,0.6,0.0,-0.0,0.6,6680.3,-223.2,-4699.8,110.2,0.0,0,1.0,露娜,36.891191360540795,6.0,0.0,36.400000000000546,6560.3,-222.8,-4585.7,273.5,358.1,-1.1,-0.1,-3.7,3.861346915261565,6560.3,-222.2,-4585.7,83.7,0.0,0,1,1,1,126.00035714235099,148.03168579733182,-77.69999999999982,77.3635817351315,387.86067854010287,6.0,36.891191360540795,36.400000000000546,77.5,275.56019080191317,0.692051096147961,0.5967660701174288,0,0,7,3.0,0.0,0.0,0.0,6.136467917239717,2.8751210019781515,-94.5,0,0
20.0,3,骇爪,3768.5,-233.4,-4347.6,342.2,303.0,0.0,0.0,0.0,0.0,3768.5,-233.0,-4347.6,110.0,1.0,0,20,14,2,213.02559734376183,9.597362647972583,0,0,2,2,6.0,红狼,55.07322398407444,43.90000000000009,3.200000000000017,33.100000000000364,3812.4,-230.2,-4314.5,329.0,1.0,-2.5,0.0,-3.6,4.382921400162226,3812.4,-229.6,-4314.5,115.0,0.0,0,3.0,蝶,9.215747392372112,0.5,-0.19999999999998863,9.200000000000728,3769.0,-233.6,-4338.4,277.8,359.7,0.0,0.0,0.0,0.0,3769.0,-233.7,-4338.4,120.0,0.0,0,1,1,1,44.01647418864905,55.07322398407444,33.100000000000364,21.96908418865678,266.05715724095205,0.5385164807134462,9.215747392372112,9.200000000000728,4.001409486350667,216.34995161725186,0.2585286682482676,0.9602374871516306,-2,-2,12,4.666666666666667,1.0,0.0,1.0,-4.382921400162226,0.0,-5.0,0,0
20.0,1,威龙,6587.6,-222.6,-4561.6,355.4,354.3,4.5,0.0,-0.3,4.509988913511872,6587.6,-221.9,-4561.6,99.3,1.0,15,18,15,2,282.90035376492887,5.094492452934914,0,0,2,2,5.0,疾风,127.80727678813898,-90.5,2.9000000000000057,-90.19999999999982,6497.1,-219.7,-4651.8,80.4,347.5,0.0,0.0,0.2,0.2,6497.1,-219.0,-4651.8,99.7,0.0,3,1.0,露娜,3.95600808897137,-3.7000000000007276,0.0,1.4000000000005457,6583.9,-222.6,-4560.2,11.5,358.6,8.1,0.0,1.7,8.276472678623424,6583.9,-221.9,-4560.2,104.8,0.0,5,1,1,1,90.54645216682981,127.80727678813898,-90.19999999999982,177.23536932197487,399.19017641887723,3.7000000000007276,3.95600808897137,1.4000000000005457,175.39999999999998,333.5744411344358,0.4517748920679619,0.7765264401741004,-2,-2,13,5.0,0.0,1.0,0.0,4.309988913511872,-3.766483765111552,-0.4000000000000057,225,0
20.0,7,银翼,3829.5,-247.7,-4576.1,292.9,351.3,0.0,0.0,0.0,0.0,3829.5,-247.1,-4576.1,110.0,1.0,1,19,13,1,211.0227798162138,2.839013913315144,0,0,1,1,5.0,骇爪,36.073536006329796,-33.19999999999982,0.5,-14.099999999999454,3796.3,-247.2,-4590.2,276.3,5.5,0.0,-9.2,0.0,9.2,3796.3,-247.3,-4590.2,100.0,0.0,0,7.0,银翼,2.839013913315144,1.099999999999909,-0.30000000000001137,-2.5999999999994543,3830.6,-248.0,-4578.7,120.3,5.5,0.0,0.0,0.0,0.0,3830.6,-248.1,-4578.7,77.3,0.0,0,1,1,1,33.203764846775854,36.073536006329796,-14.099999999999454,113.76282301708102,374.30853543227175,1.1401754250990532,2.839013913315144,-2.5999999999994543,51.844881296940514,417.6211549899671,0.17094617006631863,1.0,-1,-1,12,6.5,1.0,0.0,1.0,-9.2,0.0,10.0,13,0
20.0,7,银翼,3834.9,-248.2,-4577.4,258.2,4.6,-0.1,0.0,-0.5,0.5099019513592785,3834.9,-248.2,-4577.4,110.0,1.0,0,19,16,1,189.2170191431373,16.702694393420757,0,0,0,1,5.0,疾风,51.331958856058314,-43.20000000000027,1.1999999999999886,-27.700000000000728,3791.7,-247.0,-4605.1,310.5,357.0,5.3,0.0,-6.1,8.080841540334768,3791.7,-246.4,-4605.1,89.0,0.0,2,7.0,银翼,16.702694393420757,-16.700000000000273,0.0,-0.3000000000001819,3818.2,-248.2,-4577.7,285.5,3.4,0.0,0.0,0.0,0.0,3818.2,-248.2,-4577.7,110.0,0.0,0,1,1,1,43.21666345288613,51.331958856058314,-27.700000000000728,79.79114027119454,37.25810361948351,16.700000000000273,16.702694393420757,-0.3000000000001819,78.19999999999999,5.629154804306588,0.2712861617232599,1.0,0,-1,15,8.0,0.0,0.0,1.0,-7.57093958897549,0.5099019513592785,21.0,0,0
